id,date,TA,DP,WC,RH,PA,PR,PR1H,PR24H,SR_1M,SR_1D,SR_45_1M,SR_45_1D,SD_1H,SD_1D,SD_45_1H,SD_45_1D
218,2021-12-13 12:07:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0,20,5,17,4,17312,87136,14284,71040
219,2021-12-13 12:07:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0,20,5,17,4,17312,87136,14284,71040
220,2021-12-13 12:08:05+00:00,-2.6,-3.1,-2.5,96,753.3,0,0.1,0,20,5,17,4,17312,87136,14284,71040
221,2021-12-13 12:08:20+00:00,-2.6,-3.2,-2.6,96,753.3,0,0.1,0.1,18,5,15,4,17280,87139,14241,71025
222,2021-12-13 12:08:34+00:00,-2.6,-3.2,-2.6,96,753.3,0,0.1,0.1,18,5,15,4,17280,87139,14241,71025
223,2021-12-13 12:08:49+00:00,-2.6,-3.2,-2.6,96,753.3,0,0.1,0.1,18,5,15,4,17280,87139,14241,71025
224,2021-12-13 12:09:05+00:00,-2.5,-3.2,-2.6,96,753.3,0,0.1,0.1,18,5,15,4,17280,87139,14241,71025
225,2021-12-13 12:09:20+00:00,-2.5,-3,-2.5,96,753.3,0,0.1,0.1,16,5,13,4,17203,87113,14161,70990
226,2021-12-13 12:09:34+00:00,-2.5,-3,-2.5,96,753.3,0,0.1,0.1,16,5,13,4,17203,87113,14161,70990
227,2021-12-13 12:09:49+00:00,-2.5,-3,-2.5,96,753.3,0,0.1,0.1,16,5,13,4,17203,87113,14161,70990
228,2021-12-13 12:10:05+00:00,-2.5,-3,-2.5,96,753.3,0,0.1,0.1,16,5,13,4,17203,87113,14161,70990
229,2021-12-13 12:10:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,13,5,11,4,17084,87076,14052,70949
230,2021-12-13 12:10:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,13,5,11,4,17084,87076,14052,70949
231,2021-12-13 12:10:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,13,5,11,4,17084,87076,14052,70949
232,2021-12-13 12:11:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,13,5,11,4,17084,87076,14052,70949
233,2021-12-13 12:11:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,11,5,10,4,16936,87033,13923,70903
234,2021-12-13 12:11:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,11,5,10,4,16936,87033,13923,70903
235,2021-12-13 12:11:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,11,5,10,4,16936,87033,13923,70903
236,2021-12-13 12:12:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,11,5,10,4,16936,87033,13923,70903
237,2021-12-13 12:12:20+00:00,-2.5,-3,-2.5,96,753.3,0,0.1,0.1,10,5,9,4,16780,86992,13789,70861
238,2021-12-13 12:12:34+00:00,-2.5,-3,-2.5,96,753.3,0,0.1,0.1,10,5,9,4,16780,86992,13789,70861
239,2021-12-13 12:13:35+00:00,-2.5,-3,-3.1,96,753.3,0,0.1,0.1,10,5,9,4,16629,86958,13661,70825
240,2021-12-13 12:13:49+00:00,-2.5,-3,-3.1,96,753.3,0,0.1,0.1,10,5,9,4,16629,86958,13661,70825
241,2021-12-13 12:14:05+00:00,-2.5,-3,-3.1,96,753.3,0,0.1,0.1,10,5,9,4,16629,86958,13661,70825
242,2021-12-13 12:15:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,9,5,8,4,16348,86883,13424,70746
243,2021-12-13 12:15:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,9,5,8,4,16348,86883,13424,70746
244,2021-12-13 12:15:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,9,5,8,4,16348,86883,13424,70746
245,2021-12-13 12:16:05+00:00,-2.5,-3.1,-2.5,95,753.3,0,0.1,0.1,9,5,8,4,16348,86883,13424,70746
246,2021-12-13 12:16:20+00:00,-2.5,-3.1,-2.5,95,753.3,0,0.1,0.1,8,5,7,4,16207,86830,13302,70693
247,2021-12-13 12:17:05+00:00,-2.5,-3.1,-2.5,95,753.3,0,0.1,0.1,8,5,7,4,16207,86830,13302,70693
248,2021-12-13 12:17:20+00:00,-2.5,-3.1,-2.5,95,753.3,0,0.1,0.1,8,5,7,4,16049,86769,13169,70637
249,2021-12-13 12:17:34+00:00,-2.5,-3.1,-2.5,95,753.3,0,0.1,0.1,8,5,7,4,16049,86769,13169,70637
250,2021-12-13 12:17:49+00:00,-2.5,-3.1,-2.5,95,753.3,0,0.1,0.1,8,5,7,4,16049,86769,13169,70637
251,2021-12-13 12:18:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,8,5,7,4,16049,86769,13169,70637
252,2021-12-13 12:18:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,7,5,6,4,15878,86713,13025,70583
253,2021-12-13 12:18:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,7,5,6,4,15878,86713,13025,70583
254,2021-12-13 12:18:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,7,5,6,4,15878,86713,13025,70583
255,2021-12-13 12:19:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,7,5,6,4,15878,86713,13025,70583
256,2021-12-13 12:19:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15702,86671,12876,70543
257,2021-12-13 12:19:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15702,86671,12876,70543
258,2021-12-13 12:20:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15702,86671,12876,70543
259,2021-12-13 12:20:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15526,86638,12729,70510
260,2021-12-13 12:20:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15526,86638,12729,70510
261,2021-12-13 12:20:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15526,86638,12729,70510
262,2021-12-13 12:21:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15526,86638,12729,70510
263,2021-12-13 12:21:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15350,86604,12581,70477
264,2021-12-13 12:21:34+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15350,86604,12581,70477
265,2021-12-13 12:21:49+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15350,86604,12581,70477
266,2021-12-13 12:22:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,6,5,5,4,15350,86604,12581,70477
267,2021-12-13 12:22:20+00:00,-2.5,-3.1,-3.5,96,753.3,0,0.1,0.1,5,5,5,4,15169,86571,12426,70443
268,2021-12-13 12:22:34+00:00,-2.5,-3.1,-3.5,96,753.3,0,0.1,0.1,5,5,5,4,15169,86571,12426,70443
269,2021-12-13 12:22:49+00:00,-2.5,-3.1,-3.5,96,753.3,0,0.1,0.1,5,5,5,4,15169,86571,12426,70443
270,2021-12-13 12:23:05+00:00,-2.5,-3.1,-3.5,96,753.3,0,0.1,0.1,5,5,5,4,15169,86571,12426,70443
271,2021-12-13 12:23:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14970,86538,12254,70411
272,2021-12-13 12:23:35+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14970,86538,12254,70411
273,2021-12-13 12:23:50+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14970,86538,12254,70411
274,2021-12-13 12:24:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14970,86538,12254,70411
275,2021-12-13 12:24:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14754,86503,12068,70376
276,2021-12-13 12:24:35+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14754,86503,12068,70376
277,2021-12-13 12:24:50+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14754,86503,12068,70376
278,2021-12-13 12:25:05+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14754,86503,12068,70376
279,2021-12-13 12:25:20+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14527,86465,11874,70341
280,2021-12-13 12:25:35+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14527,86465,11874,70341
281,2021-12-13 12:25:50+00:00,-2.5,-3.1,-2.5,96,753.3,0,0.1,0.1,5,5,4,4,14527,86465,11874,70341
282,2021-12-13 12:26:05+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,5,5,4,4,14527,86465,11874,70341
283,2021-12-13 12:26:20+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,4,4,14288,86427,11668,70304
284,2021-12-13 12:26:35+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,4,4,14288,86427,11668,70304
285,2021-12-13 12:26:50+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,4,4,14288,86427,11668,70304
286,2021-12-13 12:27:05+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,4,4,14288,86427,11668,70304
287,2021-12-13 12:27:20+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,3,4,14037,86388,11455,70267
288,2021-12-13 12:27:35+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,3,4,14037,86388,11455,70267
289,2021-12-13 12:27:50+00:00,-2.5,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,3,4,14037,86388,11455,70267
290,2021-12-13 12:28:05+00:00,-2.4,-3.1,-2.5,96,753.4,0,0.1,0.1,4,5,3,4,14037,86388,11455,70267
291,2021-12-13 12:28:20+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13781,86351,11238,70232
292,2021-12-13 12:28:35+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13781,86351,11238,70232
293,2021-12-13 12:28:50+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13781,86351,11238,70232
294,2021-12-13 12:29:05+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13781,86351,11238,70232
295,2021-12-13 12:29:20+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13517,86315,11014,70196
296,2021-12-13 12:29:35+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13517,86315,11014,70196
297,2021-12-13 12:29:50+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13517,86315,11014,70196
298,2021-12-13 12:30:05+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13517,86315,11014,70196
299,2021-12-13 12:30:20+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13249,86277,10787,70159
300,2021-12-13 12:30:35+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13249,86277,10787,70159
301,2021-12-13 12:30:50+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13249,86277,10787,70159
302,2021-12-13 12:31:05+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,4,5,3,4,13249,86277,10787,70159
303,2021-12-13 12:31:20+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,3,4,12986,86241,10563,70125
304,2021-12-13 12:31:35+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,3,4,12986,86241,10563,70125
305,2021-12-13 12:31:50+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,3,4,12986,86241,10563,70125
306,2021-12-13 12:32:05+00:00,-2.4,-3,-2.4,95,753.4,0,0.1,0.1,3,5,3,4,12986,86241,10563,70125
307,2021-12-13 12:32:20+00:00,-2.4,-3,-2.4,95,753.4,0,0.1,0.1,3,5,3,4,12720,86212,10337,70097
308,2021-12-13 12:32:35+00:00,-2.4,-3,-2.4,95,753.4,0,0.1,0.1,3,5,3,4,12720,86212,10337,70097
309,2021-12-13 12:32:50+00:00,-2.4,-3,-2.4,95,753.4,0,0.1,0.1,3,5,3,4,12720,86212,10337,70097
310,2021-12-13 12:33:05+00:00,-2.3,-3,-2.4,95,753.4,0,0.1,0.1,3,5,3,4,12720,86212,10337,70097
311,2021-12-13 12:33:20+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,4,5,3,4,12453,86186,10116,70072
312,2021-12-13 12:33:35+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,4,5,3,4,12453,86186,10116,70072
313,2021-12-13 12:33:50+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,4,5,3,4,12453,86186,10116,70072
314,2021-12-13 12:34:05+00:00,-2.3,-3,-2.3,95,753.3,0,0.1,0.1,4,5,3,4,12453,86186,10116,70072
315,2021-12-13 12:34:20+00:00,-2.3,-3,-2.3,95,753.3,0,0.1,0.1,3,5,3,4,12195,86158,9900,70045
316,2021-12-13 12:34:35+00:00,-2.3,-3,-2.3,95,753.3,0,0.1,0.1,3,5,3,4,12195,86158,9900,70045
317,2021-12-13 12:34:50+00:00,-2.3,-3,-2.3,95,753.3,0,0.1,0.1,3,5,3,4,12195,86158,9900,70045
318,2021-12-13 12:35:05+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,3,5,3,4,12195,86158,9900,70045
319,2021-12-13 12:35:20+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,3,5,3,4,11944,86130,9692,70018
320,2021-12-13 12:35:35+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,3,5,3,4,11944,86130,9692,70018
321,2021-12-13 12:35:50+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,3,5,3,4,11944,86130,9692,70018
322,2021-12-13 12:36:05+00:00,-2.4,-3,-2.3,95,753.3,0,0.1,0.1,3,5,3,4,11944,86130,9692,70018
323,2021-12-13 12:36:20+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,3,4,11717,86101,9501,69990
324,2021-12-13 12:36:35+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,3,4,11717,86101,9501,69990
325,2021-12-13 12:36:50+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,3,4,11717,86101,9501,69990
326,2021-12-13 12:37:05+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,3,4,11717,86101,9501,69990
327,2021-12-13 12:37:20+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11505,86072,9324,69962
328,2021-12-13 12:37:35+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11505,86072,9324,69962
329,2021-12-13 12:37:50+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11505,86072,9324,69962
330,2021-12-13 12:38:05+00:00,-2.4,-3.1,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11505,86072,9324,69962
331,2021-12-13 12:38:20+00:00,-2.4,-3,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11312,86044,9165,69935
332,2021-12-13 12:38:35+00:00,-2.4,-3,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11312,86044,9165,69935
333,2021-12-13 12:38:50+00:00,-2.4,-3,-2.4,95,753.3,0,0.1,0.1,3,5,2,4,11312,86044,9165,69935
334,2021-12-13 12:39:05+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,2,4,11312,86044,9165,69935
335,2021-12-13 12:39:20+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,2,4,11129,86015,9013,69908
336,2021-12-13 12:39:35+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,2,4,11129,86015,9013,69908
337,2021-12-13 12:39:50+00:00,-2.4,-3,-2.4,96,753.4,0,0.1,0.1,3,5,2,4,11129,86015,9013,69908
338,2021-12-13 12:40:05+00:00,-2.4,-3,-2.4,95,753.4,0,0.1,0.1,3,5,2,4,11129,86015,9013,69908
339,2021-12-13 12:40:20+00:00,-2.4,-3.1,-2.4,95,753.4,0,0.1,0.1,2,5,2,4,10929,85985,8841,69879
340,2021-12-13 12:40:35+00:00,-2.4,-3.1,-2.4,95,753.4,0,0.1,0.1,2,5,2,4,10929,85985,8841,69879
341,2021-12-13 12:40:50+00:00,-2.4,-3.1,-2.4,95,753.4,0,0.1,0.1,2,5,2,4,10929,85985,8841,69879
342,2021-12-13 12:41:05+00:00,-2.3,-3.1,-2.4,95,753.4,0,0.1,0.1,2,5,2,4,10929,85985,8841,69879
343,2021-12-13 12:41:20+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,2,4,10694,85954,8648,69849
344,2021-12-13 12:41:35+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,2,4,10694,85954,8648,69849
345,2021-12-13 12:41:50+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,2,4,10694,85954,8648,69849
346,2021-12-13 12:42:05+00:00,-2.3,-2.9,-2.3,96,753.4,0,0.1,0.1,2,5,2,4,10694,85954,8648,69849
347,2021-12-13 12:42:20+00:00,-2.3,-2.9,-2.3,96,753.4,0,0.1,0.1,2,5,1,4,10451,85923,8447,69820
348,2021-12-13 12:42:35+00:00,-2.3,-2.9,-2.3,96,753.4,0,0.1,0.1,2,5,1,4,10451,85923,8447,69820
349,2021-12-13 12:42:50+00:00,-2.3,-2.9,-2.3,96,753.4,0,0.1,0.1,2,5,1,4,10451,85923,8447,69820
350,2021-12-13 12:43:05+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,10451,85923,8447,69820
351,2021-12-13 12:43:20+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,10196,85896,8237,69794
352,2021-12-13 12:43:35+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,10196,85896,8237,69794
353,2021-12-13 12:43:50+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,10196,85896,8237,69794
354,2021-12-13 12:44:05+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,10196,85896,8237,69794
355,2021-12-13 12:44:20+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9934,85870,8021,69770
356,2021-12-13 12:44:35+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9934,85870,8021,69770
357,2021-12-13 12:44:50+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9934,85870,8021,69770
358,2021-12-13 12:45:05+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9934,85870,8021,69770
359,2021-12-13 12:45:20+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9666,85846,7800,69747
360,2021-12-13 12:45:35+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9666,85846,7800,69747
361,2021-12-13 12:45:50+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9666,85846,7800,69747
362,2021-12-13 12:46:05+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9666,85846,7800,69747
363,2021-12-13 12:46:20+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9398,85824,7581,69726
364,2021-12-13 12:46:35+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9398,85824,7581,69726
365,2021-12-13 12:46:50+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9398,85824,7581,69726
366,2021-12-13 12:47:05+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9398,85824,7581,69726
367,2021-12-13 12:47:20+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9130,85805,7362,69707
368,2021-12-13 12:47:35+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9130,85805,7362,69707
369,2021-12-13 12:47:50+00:00,-2.3,-2.9,-2.3,95,753.4,0,0.1,0.1,2,5,1,4,9130,85805,7362,69707
370,2021-12-13 12:48:05+00:00,-2.3,-2.9,-2.3,96,753.5,0,0.1,0.1,2,5,1,4,9130,85805,7362,69707
371,2021-12-13 12:48:20+00:00,-2.3,-2.9,-4.4,96,753.5,0,0.1,0.1,1,5,1,4,8855,85786,7135,69690
372,2021-12-13 12:48:35+00:00,-2.3,-2.9,-4.4,96,753.5,0,0.1,0.1,1,5,1,4,8855,85786,7135,69690
373,2021-12-13 12:48:50+00:00,-2.3,-2.9,-4.4,96,753.5,0,0.1,0.1,1,5,1,4,8855,85786,7135,69690
374,2021-12-13 12:49:05+00:00,-2.3,-2.9,-4.4,95,753.4,0,0.1,0.1,1,5,1,4,8855,85786,7135,69690
375,2021-12-13 12:49:20+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,1,5,1,4,8571,85770,6904,69673
376,2021-12-13 12:49:35+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,1,5,1,4,8571,85770,6904,69673
377,2021-12-13 12:49:50+00:00,-2.3,-3,-2.3,95,753.4,0,0.1,0.1,1,5,1,4,8571,85770,6904,69673
378,2021-12-13 12:50:05+00:00,-2.3,-3,-2.3,95,753.5,0,0.1,0.1,1,5,1,4,8571,85770,6904,69673
379,2021-12-13 12:50:20+00:00,-2.3,-3,-2.3,95,753.5,0,0.1,0.1,1,5,1,4,8294,85755,6677,69658
380,2021-12-13 12:50:35+00:00,-2.3,-3,-2.3,95,753.5,0,0.1,0.1,1,5,1,4,8294,85755,6677,69658
381,2021-12-13 12:50:50+00:00,-2.3,-3,-2.3,95,753.5,0,0.1,0.1,1,5,1,4,8294,85755,6677,69658
382,2021-12-13 12:51:05+00:00,-2.3,-3,-2.3,96,753.5,0,0.1,0.1,1,5,1,4,8294,85755,6677,69658
383,2021-12-13 12:51:20+00:00,-2.3,-2.9,-2.3,96,753.5,0,0.1,0.1,1,5,1,4,8020,85741,6448,69644
384,2021-12-13 12:51:35+00:00,-2.3,-2.9,-2.3,96,753.5,0,0.1,0.1,1,5,1,4,8020,85741,6448,69644
385,2021-12-13 12:51:50+00:00,-2.3,-2.9,-2.3,96,753.5,0,0.1,0.1,1,5,1,4,8020,85741,6448,69644
386,2021-12-13 12:52:05+00:00,-2.2,-2.9,-2.3,95,753.5,0,0.1,0.1,1,5,1,4,8020,85741,6448,69644
387,2021-12-13 12:52:20+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7740,85730,6216,69633
388,2021-12-13 12:52:35+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7740,85730,6216,69633
389,2021-12-13 12:52:50+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7740,85730,6216,69633
390,2021-12-13 12:53:05+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7740,85730,6216,69633
391,2021-12-13 12:53:20+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7455,85718,5979,69621
392,2021-12-13 12:53:35+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7455,85718,5979,69621
393,2021-12-13 12:53:50+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7455,85718,5979,69621
394,2021-12-13 12:54:05+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7455,85718,5979,69621
395,2021-12-13 12:54:20+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7168,85707,5741,69609
396,2021-12-13 12:54:35+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7168,85707,5741,69609
397,2021-12-13 12:54:50+00:00,-2.2,-2.9,-2.2,95,753.5,0,0.1,0.1,1,5,1,4,7168,85707,5741,69609
398,2021-12-13 12:55:05+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,1,4,7168,85707,5741,69609
399,2021-12-13 12:55:20+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6870,85694,5492,69595
400,2021-12-13 12:55:35+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6870,85694,5492,69595
401,2021-12-13 12:55:50+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6870,85694,5492,69595
402,2021-12-13 12:56:05+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6870,85694,5492,69595
403,2021-12-13 12:56:20+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6547,85679,5221,69580
404,2021-12-13 12:56:35+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6547,85679,5221,69580
405,2021-12-13 12:56:50+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6547,85679,5221,69580
406,2021-12-13 12:57:05+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6547,85679,5221,69580
407,2021-12-13 12:57:20+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6201,85664,4929,69564
408,2021-12-13 12:57:35+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6201,85664,4929,69564
409,2021-12-13 12:57:50+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6201,85664,4929,69564
410,2021-12-13 12:58:05+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,6201,85664,4929,69564
411,2021-12-13 12:58:20+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,5842,85650,4627,69549
412,2021-12-13 12:58:35+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,5842,85650,4627,69549
413,2021-12-13 12:58:50+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,5842,85650,4627,69549
414,2021-12-13 12:59:05+00:00,-2.2,-2.9,-2.2,95,753.6,0,0.1,0.1,1,5,0,4,5842,85650,4627,69549
415,2021-12-13 12:59:20+00:00,-2.2,-3,-2.2,95,753.6,0,0.1,0.1,0,5,0,4,5477,85636,4322,69535
416,2021-12-13 12:59:35+00:00,-2.2,-3,-2.2,95,753.6,0,0.1,0.1,0,5,0,4,5477,85636,4322,69535
417,2021-12-13 12:59:50+00:00,-2.2,-3,-2.2,95,753.6,0,0.1,0.1,0,5,0,4,5477,85636,4322,69535
